Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,88
Samples/Sec:,1000
Test started at (approx):,3/23/2018 4:59 PM
Peak(lbf):,11.50
Low(lbf):,7.42
Time (sec),Reading (lbf) (88)
0.40500,7.57
0.40600,7.59
0.40700,7.60
0.40800,7.58
0.40900,7.55
0.41000,7.50
0.41100,7.52
0.41200,7.57
0.41300,7.57
0.41400,7.57
0.41500,7.58
0.41600,7.56
0.41700,7.58
0.41800,7.57
0.41900,7.56
0.42000,7.65
0.42100,7.64
0.42200,7.58
0.42300,7.57
0.42400,7.57
0.42500,7.55
0.42600,7.58
0.42700,7.54
0.42800,7.59
0.42900,7.58
0.43000,7.51
0.43100,7.53
0.43200,7.57
0.43300,7.57
0.43400,7.57
0.43500,7.57
0.43600,7.56
0.43700,7.57
0.43800,7.57
0.43900,7.57
0.44000,7.51
0.44100,7.51
0.44200,7.57
0.44300,7.57
0.44400,7.55
0.44500,7.55
0.44600,7.57
0.44700,7.54
0.44800,7.54
0.44900,7.58
0.45000,7.65
0.45100,7.55
0.45200,7.56
0.45300,7.56
0.45400,7.57
0.45500,7.57
0.45600,7.54
0.45700,7.56
0.45800,7.58
0.45900,7.58
0.46000,7.46
0.46100,7.56
0.46200,7.56
0.46300,7.57
0.46400,7.57
0.46500,7.55
0.46600,7.59
0.46700,7.59
0.46800,7.59
0.46900,7.57
0.47000,7.56
0.47100,7.64
0.47200,7.57
0.47300,7.56
0.47400,7.57
0.47500,7.58
0.47600,7.55
0.47700,7.58
0.47800,7.59
0.47900,7.58
0.48000,7.51
0.48100,7.61
0.48200,7.57
0.48300,7.57
0.48400,7.58
0.48500,7.58
0.48600,7.62
0.48700,7.62
0.48800,7.62
0.48900,7.59
0.49000,7.51
0.49100,7.50
0.49200,7.59
0.49300,7.61
0.49400,7.59
0.49500,7.58
0.49600,7.60
0.49700,7.60
0.49800,7.59
0.49900,7.60
0.50000,7.68
0.50100,7.65
0.50200,7.60
0.50300,7.60
0.50400,7.60
0.50500,7.60
0.50600,7.59
0.50700,7.63
0.50800,7.65
0.50900,7.63
0.51000,7.57
0.51100,7.56
0.51200,7.62
0.51300,7.62
0.51400,7.62
0.51500,7.62
0.51600,7.60
0.51700,7.63
0.51800,7.62
0.51900,7.61
0.52000,7.58
0.52100,7.66
0.52200,7.61
0.52300,7.61
0.52400,7.62
0.52500,7.62
0.52600,7.60
0.52700,7.60
0.52800,7.65
0.52900,7.64
0.53000,7.53
0.53100,7.54
0.53200,7.63
0.53300,7.63
0.53400,7.64
0.53500,7.64
0.53600,7.61
0.53700,7.63
0.53800,7.62
0.53900,7.62
0.54000,7.58
0.54100,7.61
0.54200,7.63
0.54300,7.64
0.54400,7.62
0.54500,7.62
0.54600,7.64
0.54700,7.61
0.54800,7.61
0.54900,7.65
0.55000,7.71
0.55100,7.58
0.55200,7.64
0.55300,7.64
0.55400,7.64
0.55500,7.64
0.55600,7.63
0.55700,7.64
0.55800,7.64
0.55900,7.64
0.56000,7.57
0.56100,7.61
0.56200,7.63
0.56300,7.63
0.56400,7.64
0.56500,7.62
0.56600,7.62
0.56700,7.60
0.56800,7.62
0.56900,7.63
0.57000,7.72
0.57100,7.74
0.57200,7.62
0.57300,7.63
0.57400,7.64
0.57500,7.64
0.57600,7.63
0.57700,7.64
0.57800,7.63
0.57900,7.64
0.58000,7.63
0.58100,7.60
0.58200,7.63
0.58300,7.64
0.58400,7.64
0.58500,7.64
0.58600,7.63
0.58700,7.67
0.58800,7.65
0.58900,7.62
0.59000,7.72
0.59100,7.68
0.59200,7.63
0.59300,7.62
0.59400,7.62
0.59500,7.63
0.59600,7.62
0.59700,7.62
0.59800,7.64
0.59900,7.64
0.60000,7.67
0.60100,7.69
0.60200,7.64
0.60300,7.62
0.60400,7.62
0.60500,7.63
0.60600,7.66
0.60700,7.63
0.60800,7.66
0.60900,7.65
0.61000,7.56
0.61100,7.68
0.61200,7.64
0.61300,7.62
0.61400,7.64
0.61500,7.62
0.61600,7.63
0.61700,7.62
0.61800,7.63
0.61900,7.62
0.62000,7.60
0.62100,7.69
0.62200,7.62
0.62300,7.62
0.62400,7.63
0.62500,7.63
0.62600,7.64
0.62700,7.62
0.62800,7.65
0.62900,7.66
0.63000,7.67
0.63100,7.64
0.63200,7.63
0.63300,7.64
0.63400,7.65
0.63500,7.62
0.63600,7.64
0.63700,7.63
0.63800,7.62
0.63900,7.63
0.64000,7.72
0.64100,7.68
0.64200,7.64
0.64300,7.64
0.64400,7.64
0.64500,7.63
0.64600,7.66
0.64700,7.63
0.64800,7.62
0.64900,7.62
0.65000,7.74
0.65100,7.68
0.65200,7.64
0.65300,7.63
0.65400,7.64
0.65500,7.64
0.65600,7.62
0.65700,7.64
0.65800,7.63
0.65900,7.64
0.66000,7.58
0.66100,7.65
0.66200,7.64
0.66300,7.64
0.66400,7.64
0.66500,7.64
0.66600,7.69
0.66700,7.68
0.66800,7.67
0.66900,7.63
0.67000,7.69
0.67100,7.73
0.67200,7.67
0.67300,7.67
0.67400,7.67
0.67500,7.67
0.67600,7.65
0.67700,7.67
0.67800,7.68
0.67900,7.68
0.68000,7.63
0.68100,7.63
0.68200,7.68
0.68300,7.68
0.68400,7.69
0.68500,7.69
0.68600,7.68
0.68700,7.69
0.68800,7.72
0.68900,7.68
0.69000,7.74
0.69100,7.74
0.69200,7.69
0.69300,7.71
0.69400,7.68
0.69500,7.68
0.69600,7.69
0.69700,7.69
0.69800,7.68
0.69900,7.70
0.70000,7.67
0.70100,7.80
0.70200,7.71
0.70300,7.69
0.70400,7.71
0.70500,7.72
0.70600,7.73
0.70700,7.68
0.70800,7.69
0.70900,7.74
0.71000,7.64
0.71100,7.68
0.71200,7.72
0.71300,7.73
0.71400,7.73
0.71500,7.73
0.71600,7.73
0.71700,7.74
0.71800,7.72
0.71900,7.73
0.72000,7.79
0.72100,7.78
0.72200,7.74
0.72300,7.74
0.72400,7.73
0.72500,7.74
0.72600,7.76
0.72700,7.73
0.72800,7.73
0.72900,7.78
0.73000,7.86
0.73100,7.80
0.73200,7.75
0.73300,7.75
0.73400,7.76
0.73500,7.77
0.73600,7.76
0.73700,7.81
0.73800,7.78
0.73900,7.77
0.74000,7.70
0.74100,7.71
0.74200,7.77
0.74300,7.77
0.74400,7.77
0.74500,7.78
0.74600,7.82
0.74700,7.81
0.74800,7.80
0.74900,7.80
0.75000,7.78
0.75100,7.80
0.75200,7.80
0.75300,7.82
0.75400,7.80
0.75500,7.80
0.75600,7.80
0.75700,7.82
0.75800,7.82
0.75900,7.82
0.76000,7.90
0.76100,7.86
0.76200,7.82
0.76300,7.82
0.76400,7.83
0.76500,7.83
0.76600,7.82
0.76700,7.88
0.76800,7.86
0.76900,7.86
0.77000,7.76
0.77100,7.85
0.77200,7.87
0.77300,7.87
0.77400,7.87
0.77500,7.86
0.77600,7.85
0.77700,7.86
0.77800,7.87
0.77900,7.88
0.78000,7.99
0.78100,7.98
0.78200,7.90
0.78300,7.89
0.78400,7.89
0.78500,7.90
0.78600,7.88
0.78700,7.91
0.78800,7.90
0.78900,7.92
0.79000,7.98
0.79100,7.93
0.79200,7.91
0.79300,7.93
0.79400,7.94
0.79500,7.92
0.79600,7.93
0.79700,7.94
0.79800,7.94
0.79900,7.94
0.80000,7.82
0.80100,8.01
0.80200,7.95
0.80300,7.94
0.80400,7.94
0.80500,7.93
0.80600,7.92
0.80700,7.97
0.80800,7.98
0.80900,7.96
0.81000,7.95
0.81100,7.97
0.81200,7.96
0.81300,7.96
0.81400,7.95
0.81500,7.97
0.81600,7.97
0.81700,7.96
0.81800,7.96
0.81900,7.97
0.82000,8.02
0.82100,7.93
0.82200,7.99
0.82300,7.99
0.82400,7.97
0.82500,7.98
0.82600,8.00
0.82700,7.97
0.82800,8.01
0.82900,8.02
0.83000,8.08
0.83100,8.02
0.83200,8.00
0.83300,8.00
0.83400,8.02
0.83500,8.01
0.83600,8.02
0.83700,8.03
0.83800,8.04
0.83900,8.05
0.84000,7.93
0.84100,8.05
0.84200,8.05
0.84300,8.03
0.84400,8.04
0.84500,8.05
0.84600,8.09
0.84700,8.06
0.84800,8.05
0.84900,8.06
0.85000,8.17
0.85100,8.09
0.85200,8.07
0.85300,8.09
0.85400,8.09
0.85500,8.09
0.85600,8.08
0.85700,8.10
0.85800,8.11
0.85900,8.11
0.86000,8.20
0.86100,8.15
0.86200,8.11
0.86300,8.11
0.86400,8.11
0.86500,8.11
0.86600,8.10
0.86700,8.11
0.86800,8.10
0.86900,8.10
0.87000,8.22
0.87100,8.18
0.87200,8.11
0.87300,8.12
0.87400,8.13
0.87500,8.14
0.87600,8.11
0.87700,8.14
0.87800,8.15
0.87900,8.15
0.88000,8.11
0.88100,8.17
0.88200,8.15
0.88300,8.16
0.88400,8.18
0.88500,8.17
0.88600,8.19
0.88700,8.20
0.88800,8.21
0.88900,8.20
0.89000,8.06
0.89100,8.24
0.89200,8.20
0.89300,8.22
0.89400,8.22
0.89500,8.21
0.89600,8.20
0.89700,8.21
0.89800,8.22
0.89900,8.23
0.90000,8.25
0.90100,8.25
0.90200,8.24
0.90300,8.26
0.90400,8.27
0.90500,8.27
0.90600,8.27
0.90700,8.27
0.90800,8.33
0.90900,8.32
0.91000,8.20
0.91100,8.30
0.91200,8.33
0.91300,8.34
0.91400,8.35
0.91500,8.36
0.91600,8.36
0.91700,8.38
0.91800,8.39
0.91900,8.38
0.92000,8.24
0.92100,8.42
0.92200,8.42
0.92300,8.42
0.92400,8.42
0.92500,8.43
0.92600,8.42
0.92700,8.43
0.92800,8.45
0.92900,8.48
0.93000,8.52
0.93100,8.50
0.93200,8.46
0.93300,8.47
0.93400,8.48
0.93500,8.49
0.93600,8.48
0.93700,8.50
0.93800,8.50
0.93900,8.51
0.94000,8.57
0.94100,8.51
0.94200,8.51
0.94300,8.52
0.94400,8.52
0.94500,8.54
0.94600,8.56
0.94700,8.57
0.94800,8.56
0.94900,8.55
0.95000,8.64
0.95100,8.62
0.95200,8.56
0.95300,8.56
0.95400,8.57
0.95500,8.57
0.95600,8.57
0.95700,8.60
0.95800,8.60
0.95900,8.60
0.96000,8.68
0.96100,8.61
0.96200,8.61
0.96300,8.62
0.96400,8.62
0.96500,8.62
0.96600,8.68
0.96700,8.67
0.96800,8.66
0.96900,8.65
0.97000,8.62
0.97100,8.62
0.97200,8.65
0.97300,8.65
0.97400,8.65
0.97500,8.65
0.97600,8.65
0.97700,8.66
0.97800,8.67
0.97900,8.66
0.98000,8.51
0.98100,8.68
0.98200,8.67
0.98300,8.68
0.98400,8.68
0.98500,8.68
0.98600,8.71
0.98700,8.66
0.98800,8.71
0.98900,8.70
0.99000,8.77
0.99100,8.77
0.99200,8.68
0.99300,8.69
0.99400,8.70
0.99500,8.70
0.99600,8.69
0.99700,8.69
0.99800,8.71
0.99900,8.71
1.00000,8.71
1.00100,8.71
1.00200,8.70
1.00300,8.71
1.00400,8.72
1.00500,8.73
1.00600,8.74
1.00700,8.73
1.00800,8.77
1.00900,8.73
1.01000,8.82
1.01100,8.75
1.01200,8.75
1.01300,8.76
1.01400,8.74
1.01500,8.75
1.01600,8.76
1.01700,8.78
1.01800,8.77
1.01900,8.80
1.02000,8.83
1.02100,8.82
1.02200,8.81
1.02300,8.82
1.02400,8.81
1.02500,8.82
1.02600,8.82
1.02700,8.87
1.02800,8.89
1.02900,8.88
1.03000,8.94
1.03100,8.92
1.03200,8.89
1.03300,8.90
1.03400,8.90
1.03500,8.91
1.03600,8.91
1.03700,8.94
1.03800,8.95
1.03900,8.92
1.04000,9.05
1.04100,8.99
1.04200,8.97
1.04300,8.98
1.04400,8.99
1.04500,9.00
1.04600,9.01
1.04700,9.01
1.04800,9.03
1.04900,9.07
1.05000,9.12
1.05100,9.09
1.05200,9.07
1.05300,9.10
1.05400,9.12
1.05500,9.12
1.05600,9.12
1.05700,9.14
1.05800,9.15
1.05900,9.16
1.06000,8.96
1.06100,9.20
1.06200,9.20
1.06300,9.20
1.06400,9.21
1.06500,9.21
1.06600,9.22
1.06700,9.21
1.06800,9.22
1.06900,9.24
1.07000,9.35
1.07100,9.26
1.07200,9.26
1.07300,9.27
1.07400,9.28
1.07500,9.28
1.07600,9.28
1.07700,9.27
1.07800,9.28
1.07900,9.31
1.08000,9.12
1.08100,9.31
1.08200,9.31
1.08300,9.30
1.08400,9.31
1.08500,9.31
1.08600,9.33
1.08700,9.30
1.08800,9.33
1.08900,9.35
1.09000,9.40
1.09100,9.34
1.09200,9.34
1.09300,9.34
1.09400,9.34
1.09500,9.34
1.09600,9.35
1.09700,9.34
1.09800,9.35
1.09900,9.33
1.10000,9.36
1.10100,9.38
1.10200,9.36
1.10300,9.36
1.10400,9.35
1.10500,9.35
1.10600,9.35
1.10700,9.35
1.10800,9.38
1.10900,9.39
1.11000,9.42
1.11100,9.37
1.11200,9.38
1.11300,9.39
1.11400,9.38
1.11500,9.37
1.11600,9.39
1.11700,9.38
1.11800,9.39
1.11900,9.45
1.12000,9.52
1.12100,9.43
1.12200,9.40
1.12300,9.40
1.12400,9.42
1.12500,9.43
1.12600,9.45
1.12700,9.42
1.12800,9.48
1.12900,9.49
1.13000,9.48
1.13100,9.48
1.13200,9.49
1.13300,9.51
1.13400,9.49
1.13500,9.51
1.13600,9.53
1.13700,9.54
1.13800,9.54
1.13900,9.47
1.14000,9.40
1.14100,9.58
1.14200,9.57
1.14300,9.57
1.14400,9.58
1.14500,9.59
1.14600,9.58
1.14700,9.62
1.14800,9.62
1.14900,9.61
1.15000,9.72
1.15100,9.64
1.15200,9.66
1.15300,9.67
1.15400,9.68
1.15500,9.68
1.15600,9.68
1.15700,9.68
1.15800,9.68
1.15900,9.66
1.16000,9.44
1.16100,9.72
1.16200,9.71
1.16300,9.71
1.16400,9.71
1.16500,9.72
1.16600,9.75
1.16700,9.76
1.16800,9.75
1.16900,9.71
1.17000,9.84
1.17100,9.75
1.17200,9.75
1.17300,9.75
1.17400,9.75
1.17500,9.76
1.17600,9.75
1.17700,9.77
1.17800,9.77
1.17900,9.79
1.18000,9.70
1.18100,9.79
1.18200,9.77
1.18300,9.77
1.18400,9.77
1.18500,9.76
1.18600,9.80
1.18700,9.80
1.18800,9.79
1.18900,9.81
1.19000,9.77
1.19100,9.79
1.19200,9.80
1.19300,9.80
1.19400,9.79
1.19500,9.79
1.19600,9.76
1.19700,9.79
1.19800,9.80
1.19900,9.81
1.20000,9.74
1.20100,9.81
1.20200,9.80
1.20300,9.80
1.20400,9.80
1.20500,9.80
1.20600,9.78
1.20700,9.79
1.20800,9.82
1.20900,9.78
1.21000,9.87
1.21100,9.81
1.21200,9.81
1.21300,9.81
1.21400,9.82
1.21500,9.80
1.21600,9.81
1.21700,9.81
1.21800,9.81
1.21900,9.78
1.22000,9.63
1.22100,9.82
1.22200,9.81
1.22300,9.81
1.22400,9.81
1.22500,9.79
1.22600,9.77
1.22700,9.79
1.22800,9.77
1.22900,9.78
1.23000,9.57
1.23100,9.81
1.23200,9.80
1.23300,9.79
1.23400,9.79
1.23500,9.79
1.23600,9.77
1.23700,9.79
1.23800,9.79
1.23900,9.81
1.24000,9.74
1.24100,9.80
1.24200,9.78
1.24300,9.78
1.24400,9.80
1.24500,9.78
1.24600,9.82
1.24700,9.82
1.24800,9.81
1.24900,9.84
1.25000,9.75
1.25100,9.79
1.25200,9.80
1.25300,9.79
1.25400,9.77
1.25500,9.78
1.25600,9.79
1.25700,9.78
1.25800,9.80
1.25900,9.83
1.26000,9.86
1.26100,9.80
1.26200,9.79
1.26300,9.77
1.26400,9.78
1.26500,9.79
1.26600,9.81
1.26700,9.82
1.26800,9.81
1.26900,9.84
1.27000,9.53
1.27100,9.80
1.27200,9.80
1.27300,9.80
1.27400,9.80
1.27500,9.80
1.27600,9.80
1.27700,9.80
1.27800,9.80
1.27900,9.75
1.28000,9.70
1.28100,9.81
1.28200,9.79
1.28300,9.79
1.28400,9.80
1.28500,9.79
1.28600,9.80
1.28700,9.77
1.28800,9.79
1.28900,9.87
1.29000,9.86
1.29100,9.81
1.29200,9.80
1.29300,9.80
1.29400,9.81
1.29500,9.81
1.29600,9.79
1.29700,9.80
1.29800,9.81
1.29900,9.84
1.30000,9.76
1.30100,9.81
1.30200,9.81
1.30300,9.81
1.30400,9.81
1.30500,9.81
1.30600,9.84
1.30700,9.81
1.30800,9.79
1.30900,9.65
1.31000,9.88
1.31100,9.81
1.31200,9.80
1.31300,9.80
1.31400,9.80
1.31500,9.80
1.31600,9.79
1.31700,9.81
1.31800,9.81
1.31900,9.84
1.32000,9.89
1.32100,9.80
1.32200,9.79
1.32300,9.80
1.32400,9.79
1.32500,9.79
1.32600,9.83
1.32700,9.82
1.32800,9.77
1.32900,9.88
1.33000,9.82
1.33100,9.79
1.33200,9.78
1.33300,9.78
1.33400,9.79
1.33500,9.79
1.33600,9.76
1.33700,9.76
1.33800,9.77
1.33900,9.78
1.34000,9.61
1.34100,9.78
1.34200,9.78
1.34300,9.77
1.34400,9.77
1.34500,9.77
1.34600,9.80
1.34700,9.75
1.34800,9.76
1.34900,9.85
1.35000,9.82
1.35100,9.76
1.35200,9.76
1.35300,9.76
1.35400,9.76
1.35500,9.76
1.35600,9.75
1.35700,9.77
1.35800,9.75
1.35900,9.72
1.36000,9.69
1.36100,9.76
1.36200,9.76
1.36300,9.76
1.36400,9.77
1.36500,9.75
1.36600,9.75
1.36700,9.78
1.36800,9.79
1.36900,9.86
1.37000,9.88
1.37100,9.80
1.37200,9.80
1.37300,9.80
1.37400,9.82
1.37500,9.83
1.37600,9.82
1.37700,9.84
1.37800,9.85
1.37900,9.90
1.38000,9.82
1.38100,9.85
1.38200,9.86
1.38300,9.86
1.38400,9.86
1.38500,9.87
1.38600,9.91
1.38700,9.90
1.38800,9.86
1.38900,9.96
1.39000,9.95
1.39100,9.89
1.39200,9.88
1.39300,9.88
1.39400,9.88
1.39500,9.88
1.39600,9.86
1.39700,9.88
1.39800,9.88
1.39900,9.88
1.40000,9.91
1.40100,9.86
1.40200,9.86
1.40300,9.86
1.40400,9.86
1.40500,9.86
1.40600,9.88
1.40700,9.90
1.40800,9.88
1.40900,9.57
1.41000,9.95
1.41100,9.84
1.41200,9.84
1.41300,9.84
1.41400,9.84
1.41500,9.83
1.41600,9.84
1.41700,9.83
1.41800,9.84
1.41900,9.89
1.42000,9.90
1.42100,9.82
1.42200,9.81
1.42300,9.81
1.42400,9.81
1.42500,9.82
1.42600,9.29
1.42700,9.79
1.42800,9.82
1.42900,9.77
1.43000,9.71
1.43100,9.81
1.43200,9.81
1.43300,9.78
1.43400,9.79
1.43500,9.79
1.43600,9.79
1.43700,9.79
1.43800,9.77
1.43900,9.57
1.44000,9.80
1.44100,9.79
1.44200,9.79
1.44300,9.76
1.44400,9.77
1.44500,9.77
1.44600,9.76
1.44700,9.74
1.44800,9.80
1.44900,9.75
1.45000,9.78
1.45100,9.77
1.45200,9.76
1.45300,9.76
1.45400,9.76
1.45500,9.77
1.45600,9.76
1.45700,9.75
1.45800,9.75
1.45900,9.58
1.46000,9.70
1.46100,9.75
1.46200,9.74
1.46300,9.75
1.46400,9.73
1.46500,9.72
1.46600,9.76
1.46700,9.73
1.46800,9.71
1.46900,9.56
1.47000,9.81
1.47100,9.71
1.47200,9.72
1.47300,9.71
1.47400,9.70
1.47500,9.71
1.47600,9.70
1.47700,9.71
1.47800,9.71
1.47900,9.48
1.48000,9.51
1.48100,9.70
1.48200,9.68
1.48300,9.68
1.48400,9.67
1.48500,9.68
1.48600,9.71
1.48700,9.71
1.48800,9.67
1.48900,9.55
1.49000,9.49
1.49100,9.67
1.49200,9.67
1.49300,9.66
1.49400,9.67
1.49500,9.66
1.49600,9.66
1.49700,9.66
1.49800,9.68
1.49900,9.74
1.50000,9.77
1.50100,9.66
1.50200,9.66
1.50300,9.67
1.50400,9.67
1.50500,9.67
1.50600,9.66
1.50700,9.67
1.50800,9.68
1.50900,9.72
1.51000,9.64
1.51100,9.70
1.51200,9.68
1.51300,9.68
1.51400,9.68
1.51500,9.68
1.51600,9.68
1.51700,9.67
1.51800,9.68
1.51900,9.78
1.52000,9.77
1.52100,9.69
1.52200,9.68
1.52300,9.67
1.52400,9.66
1.52500,9.67
1.52600,9.66
1.52700,9.64
1.52800,9.68
1.52900,9.75
1.53000,9.67
